user,normalized_query,id,Action,description_bm25,title_bm25,name_bm25,character_bm25,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
replay,horror movies,tm142630,,6.394261402418744,0.0,0.0,0.0,MOVIE,2014,PG-13,120,"[""horror""]","[""IN""]",3.9,2903.0,3.17,4.3
replay,horror movies,tm856372,,3.8516732493020895,0.0,0.0,0.0,MOVIE,2020,unknwon,130,"[""drama"", ""thriller""]","[""SA""]",,,3.075,8.1
replay,horror movies,tm24088,,0.0,0.0,0.0,0.0,MOVIE,2006,PG-13,83,"[""comedy"", ""horror""]","[""US""]",5.1,120997.0,83.018,5.5
replay,horror movies,tm178712,,0.0,0.0,0.0,0.0,MOVIE,2013,PG-13,89,"[""comedy"", ""horror""]","[""US""]",3.5,71405.0,122.985,4.8
replay,orpha,ts38116,,0.0,0.0,0.0,0.0,SHOW,2015,TV-MA,24,"[""war"", ""action"", ""scifi"", ""animation"", ""drama""]","[""JP""]",7.9,1660.0,9.168,7.1
replay,orpha,tm193388,,0.0,0.0,0.0,0.0,MOVIE,2015,unknwon,106,"[""drama"", ""comedy""]","[""IN""]",7.9,3893.0,2.918,7.5
replay,orpha,ts188840,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,27,"[""crime"", ""drama"", ""fantasy"", ""animation"", ""action""]","[""US""]",7.1,1607.0,9.498,6.9
replay,orpha,tm182026,,0.0,0.0,0.0,0.0,MOVIE,2011,PG,109,"[""fantasy"", ""drama"", ""family"", ""action""]","[""IN""]",4.0,411.0,1.927,6.8
replay,orpha,ts39015,,0.0,0.0,0.0,0.0,SHOW,2017,TV-PG,47,"[""drama"", ""action"", ""comedy"", ""family""]","[""US""]",7.8,59959.0,55.144,7.345
replay,org,ts252758,,0.0,0.0,0.0,0.0,SHOW,2020,TV-PG,42,"[""reality""]","[""US""]",5.4,1506.0,6.857,6.7
replay,org,ts80208,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,52,"[""drama"", ""thriller"", ""action"", ""crime""]","[""ES""]",5.6,665.0,5.727,6.9
replay,org,tm863351,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,98,"[""drama"", ""thriller""]","[""US""]",5.8,3964.0,13.632,7.1
replay,org,ts77520,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,24,"[""action"", ""scifi"", ""thriller""]","[""JP""]",5.2,521.0,12.055,5.9
replay,org,ts224198,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,60,"[""action"", ""crime"", ""thriller"", ""scifi"", ""drama""]","[""KR""]",,,10.021,7.8
replay,dr g,tm311815,,4.063269801540182,0.0,0.0,0.0,MOVIE,2017,unknwon,121,"[""documentation"", ""thriller"", ""sport""]","[""US""]",7.9,49269.0,9.623,7.7
replay,dr g,ts75097,,0.0,0.0,0.0,5.039977029164396,SHOW,2018,TV-MA,39,"[""scifi"", ""comedy"", ""drama""]","[""US""]",7.7,77069.0,14.064,7.4
replay,dr g,ts35682,,0.0,0.0,0.0,2.468901233741773,SHOW,2013,TV-MA,46,"[""drama"", ""thriller"", ""crime""]","[""AU""]",8.6,22056.0,32.398,8.1
replay,dr g,tm83175,,2.863899564153072,0.0,0.0,2.3159033181659963,MOVIE,2007,unknwon,160,"[""drama"", ""action"", ""comedy"", ""romance"", ""crime""]","[""IN""]",7.0,22243.0,8.815,6.5
replay,the curse of la,tm462660,,9.43397441298214,0.0,0.0,0.0,MOVIE,2019,unknwon,122,"[""horror"", ""drama"", ""romance""]","[""TH""]",6.4,1783.0,11.895,6.3
replay,the curse of la,tm150928,,8.21815309876468,0.0,0.0,0.0,MOVIE,2014,R,101,"[""horror"", ""thriller""]","[""US""]",6.8,236513.0,123.984,6.559
replay,the curse of la,tm86189,,9.61725990808877,0.0,0.0,0.0,MOVIE,2007,unknwon,101,"[""comedy"", ""romance""]","[""US"", ""CA""]",5.6,90212.0,30.423,5.9
replay,the curse of la,tm180643,,6.678310331304356,0.0,0.0,0.0,MOVIE,2013,G,70,"[""comedy"", ""family""]","[""CA"", ""US""]",6.3,1488.0,6.357,6.7
replay,the curse of la,tm233485,,7.117122139153185,0.0,0.0,2.2456746062355655,MOVIE,2018,unknwon,90,"[""comedy"", ""family"", ""fantasy"", ""music"", ""animation"", ""action""]","[""US""]",5.6,3518.0,14.649,6.5
replay,cindrella,ts41258,,0.0,0.0,0.0,0.0,SHOW,2016,TV-PG,61,"[""drama"", ""family"", ""comedy"", ""romance""]","[""KR""]",7.4,3943.0,34.735,7.3
replay,cindrella,tm826563,,0.0,0.0,0.0,0.0,MOVIE,2019,PG,93,"[""music"", ""romance"", ""fantasy"", ""comedy""]","[""US""]",5.3,,22.154,6.4
replay,cindrella,tm233485,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,90,"[""comedy"", ""family"", ""fantasy"", ""music"", ""animation"", ""action""]","[""US""]",5.6,3518.0,14.649,6.5
replay,cindrella,tm452440,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,94,"[""romance"", ""comedy"", ""family"", ""music""]","[""BR""]",4.5,1061.0,15.803,6.5
replay,b,ts9246,,0.0,0.0,0.0,0.0,SHOW,2011,TV-14,25,"[""scifi"", ""action"", ""fantasy"", ""horror"", ""family"", ""animation"", ""drama""]","[""JP""]",7.5,12985.0,46.557,8.1
replay,b,ts90594,,0.0,0.0,0.0,0.0,SHOW,2018,TV-Y,22,"[""animation"", ""comedy"", ""family""]","[""US""]",6.7,543.0,36.15,8.2
replay,b,ts90019,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,17,"[""drama"", ""comedy""]","[""US""]",7.1,16027.0,19.49,7.4
replay,b,ts89564,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,39,"[""scifi"", ""thriller"", ""action"", ""drama"", ""horror""]","[""US""]",6.5,29318.0,30.795,7.1
replay,b,ts89538,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,70,"[""drama"", ""thriller""]","[""ES""]",7.2,3274.0,11.931,7.1
replay,spiders,ts75897,,9.14250006744694,0.0,0.0,0.0,SHOW,2016,unknwon,23,"[""action"", ""animation"", ""fantasy""]","[""US""]",6.8,259.0,3.954,7.4
replay,spiders,tm80487,,3.02652350725658,0.0,0.0,0.0,MOVIE,2004,G,47,"[""animation""]","[""US""]",,,1.552,4.6
replay,spiders,tm1020438,,0.0,0.0,0.0,0.0,MOVIE,2022,R,106,"[""scifi"", ""thriller"", ""drama"", ""action"", ""crime""]","[""US""]",5.4,43239.0,996.869,5.8
replay,spiders,ts22099,,0.0,0.0,0.0,0.0,SHOW,2008,TV-Y7,22,"[""action"", ""animation"", ""family"", ""scifi"", ""comedy""]","[""US""]",8.3,14996.0,41.509,8.705
replay,spiders,tm827304,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,21,"[""animation"", ""action"", ""comedy"", ""family""]","[""US""]",5.6,311.0,9.62,7.2
replay,john,ts292662,,0.0,0.0,0.0,0.0,SHOW,2022,TV-14,35,"[""documentation"", ""music""]","[""US""]",7.1,120.0,0.736,7.0
replay,john,tm846941,,5.465108886249748,4.392629273224628,3.6317724078500193,0.0,MOVIE,2020,unknwon,16,"[""documentation""]","[""US""]",,,3.332,6.5
replay,john,tm843768,,5.8382644211610195,4.392629273224628,1.4924184040982034,0.0,MOVIE,2019,PG,70,"[""comedy"", ""family""]","[""US""]",7.4,3532.0,5.581,7.1
replay,dil,tm157603,,0.0,10.060452360582444,0.0,0.0,MOVIE,1990,unknwon,172,"[""drama"", ""comedy"", ""romance""]","[""IN""]",6.6,5316.0,3.992,6.5
replay,dil,tm455715,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,118,"[""drama"", ""romance""]","[""ID""]",6.5,1071.0,3.22,6.8
replay,dil,tm362878,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,109,"[""drama"", ""romance""]","[""ID""]",7.0,3332.0,4.878,7.5
replay,main,tm154375,,0.0,6.242455695284053,0.0,0.0,MOVIE,2009,PG,115,"[""drama"", ""romance"", ""comedy""]","[""IN""]",3.4,3173.0,2.81,3.9
replay,main,tm836674,,0.0,7.146501107226185,0.0,0.0,MOVIE,2020,unknwon,102,"[""family"", ""comedy"", ""action"", ""fantasy"", ""sport""]","[""US""]",4.8,2327.0,15.911,6.7
replay,main,tm48239,,0.0,5.541451929001042,0.0,0.0,MOVIE,2012,PG,110,"[""drama"", ""romance"", ""comedy""]","[""IN""]",5.7,6820.0,4.062,5.6
replay,main,tm42831,,0.0,4.981993247862679,0.0,0.0,MOVIE,2001,unknwon,149,"[""comedy"", ""action"", ""drama"", ""fantasy""]","[""IN""]",5.3,2232.0,2.593,5.4
replay,conjuring,ts20097,,0.0,0.0,0.0,0.0,SHOW,2013,TV-MA,49,"[""thriller"", ""scifi"", ""drama"", ""fantasy"", ""horror""]","[""US""]",7.0,39998.0,22.596,7.3
replay,conjuring,tm130586,,0.0,0.0,0.0,0.0,MOVIE,1981,R,116,"[""romance"", ""drama""]","[""US""]",4.9,8524.0,19.116,5.7
replay,conjuring,tm71148,,0.0,0.0,0.0,0.0,MOVIE,2013,R,112,"[""comedy"", ""drama"", ""romance""]","[""US""]",6.4,28396.0,9.986,5.9
replay,conjur,tm315865,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,100,"[""documentation""]","[""BR""]",7.0,694.0,3.27,7.2
replay,conjur,ts246073,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,47,"[""scifi"", ""drama"", ""action"", ""fantasy""]","[""DE""]",6.7,12043.0,37.998,7.179
replay,conjur,tm440324,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,87,"[""comedy""]","[""CO""]",4.7,56.0,2.665,6.0
replay,tropic,tm957567,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,59,"[""comedy""]","[""DE""]",6.2,419.0,1.981,5.9
replay,tropic,tm362121,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,96,"[""horror"", ""thriller"", ""drama"", ""european""]","[""NL"", ""MX""]",5.9,2793.0,5.96,5.6
replay,tropic,tm456156,,0.0,0.0,0.0,0.0,MOVIE,2019,PG-13,82,"[""horror"", ""thriller"", ""drama"", ""fantasy"", ""scifi""]","[""US""]",5.8,8191.0,12.174,6.5
replay,tropic,tm943718,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,95,"[""romance"", ""family"", ""comedy""]","[""US""]",5.8,11444.0,8.102,6.5
replay,tropic,tm39828,,0.0,0.0,0.0,0.0,MOVIE,2008,R,94,"[""comedy"", ""sport"", ""european""]","[""US""]",5.8,82159.0,12.789,5.6
replay,nev,ts288005,,0.0,0.0,0.0,0.0,SHOW,2021,unknwon,70,"[""drama"", ""romance""]","[""KR""]",7.2,4939.0,47.096,8.0
replay,nev,ts282876,,0.0,0.0,0.0,0.0,SHOW,2021,TV-14,38,"[""documentation"", ""crime""]","[""ES""]",6.9,674.0,1.159,8.0
replay,nev,ts235758,,0.0,0.0,0.0,0.0,SHOW,2020,TV-14,28,"[""comedy"", ""drama""]","[""US""]",7.8,47000.0,47.843,8.183
replay,nev,tm503797,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,129,"[""documentation""]","[""US""]",,,3.532,5.5
replay,nev,tm1120509,,0.0,0.0,0.0,0.0,MOVIE,2021,R,89,"[""action"", ""crime"", ""drama"", ""sport""]","[""US""]",4.0,535.0,81.744,6.6
replay,iratta,tm1038364,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,117,"[""thriller"", ""drama"", ""horror"", ""scifi""]","[""TH""]",5.1,1424.0,50.322,6.5
replay,iratta,tm1119136,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,102,"[""crime"", ""comedy"", ""drama"", ""romance"", ""thriller""]","[""TH""]",4.1,113.0,3.203,6.6
replay,wednesday,tm465427,,0.0,0.0,0.0,6.952342265200675,MOVIE,2019,unknwon,89,"[""action"", ""crime"", ""drama"", ""thriller""]","[""PH""]",5.0,2065.0,9.293,6.3
replay,investigation dis,tm346334,,6.266130739134158,0.0,0.0,0.0,MOVIE,2017,unknwon,85,"[""crime"", ""documentation""]","[""IS"", ""GB""]",6.3,2304.0,3.187,6.1
replay,investigation dis,tm845437,,6.019524257087687,0.0,0.0,0.0,MOVIE,2020,unknwon,107,"[""documentation""]","[""US""]",8.2,5421.0,13.019,8.2
replay,investigation dis,tm148662,,2.5745523660131453,0.0,0.0,0.0,MOVIE,2014,unknwon,98,"[""drama"", ""crime""]","[""VE"", ""AR""]",7.3,2156.0,25.309,7.8
replay,investigation dis,tm1083068,,6.181713731453573,0.0,0.0,0.0,MOVIE,2021,unknwon,112,"[""crime"", ""drama"", ""thriller""]","[""PL""]",6.7,3119.0,16.846,6.8
replay,kant,ts80410,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,30,"[""comedy"", ""drama""]","[""JP""]",7.6,808.0,1.526,7.2
replay,kant,tm925490,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,84,"[""drama""]","[""CN"", ""JP"", ""US""]",6.6,236.0,1.177,7.0
replay,kant,tm311264,,9.746157362940922,0.0,0.0,0.0,MOVIE,1987,unknwon,172,"[""action"", ""comedy"", ""drama"", ""family""]","[""IN""]",4.8,69.0,2.236,
replay,kant,tm323262,,0.0,0.0,0.0,0.0,MOVIE,2013,unknwon,179,"[""drama"", ""action"", ""romance""]","[""JP""]",7.3,49.0,2.885,
replay,kant,ts90568,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,42,"[""drama"", ""comedy"", ""crime""]","[""TH""]",,,1.568,9.0
replay,kantara,ts80410,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,30,"[""comedy"", ""drama""]","[""JP""]",7.6,808.0,1.526,7.2
replay,kantara,ts3371,,0.0,0.0,0.0,0.0,SHOW,2005,TV-Y7,24,"[""scifi"", ""animation"", ""action"", ""family"", ""fantasy""]","[""US""]",9.3,303666.0,56.915,8.7
replay,kantara,ts89330,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,44,"[""comedy""]","[""JP""]",7.5,357.0,1.89,9.0
replay,kantara,tm416620,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,125,"[""drama"", ""thriller"", ""music"", ""european""]","[""ES"", ""FR""]",6.9,2915.0,6.137,7.2
replay,kantara,tm423593,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,106,"[""drama"", ""romance""]","[""ID""]",7.2,770.0,2.302,6.6
replay,ka,ts80410,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,30,"[""comedy"", ""drama""]","[""JP""]",7.6,808.0,1.526,7.2
replay,ka,ts317709,,0.0,0.0,0.0,0.0,SHOW,2021,TV-PG,15,"[""animation"", ""comedy"", ""fantasy"", ""action""]","[""PL""]",6.3,324.0,3.432,6.7
replay,ka,ts257315,,0.0,0.0,0.0,0.0,SHOW,2021,TV-Y,12,"[""animation"", ""comedy"", ""family""]","[""US""]",5.8,156.0,11.039,7.0
replay,marianne ba,tm1067148,,0.0,0.0,4.508096765918241,0.0,MOVIE,2022,PG,115,"[""comedy"", ""family"", ""fantasy"", ""scifi"", ""animation""]","[""US""]",7.1,18852.0,1723.363,7.634
replay,marianne ba,tm267017,,0.0,0.0,0.0,7.400939565066175,MOVIE,2016,unknwon,98,"[""comedy"", ""drama"", ""romance"", ""european""]","[""SE""]",4.7,1008.0,2.205,4.5
replay,marianne ba,tm837843,,0.0,0.0,5.467795409953773,0.0,MOVIE,2019,unknwon,120,"[""documentation"", ""drama""]","[""US"", ""GB"", ""DE""]",6.6,174.0,4.07,5.6
replay,mankatha,tm159094,,0.0,0.0,0.0,0.0,MOVIE,2014,unknwon,161,"[""drama"", ""action"", ""thriller""]","[""IN""]",6.5,1092.0,2.416,6.4
replay,mankatha,tm455161,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,171,"[""history"", ""war"", ""romance"", ""action"", ""drama""]","[""IN""]",5.2,5615.0,4.63,7.1
replay,mankatha,tm89684,,0.0,0.0,0.0,0.0,MOVIE,2004,PG,87,"[""comedy"", ""crime"", ""family"", ""romance""]","[""US""]",4.9,23476.0,11.818,6.2
replay,mankatha,tm180542,,0.0,0.0,0.0,0.0,MOVIE,1984,R,139,"[""crime"", ""drama"", ""european""]","[""US"", ""IT""]",8.3,345714.0,28.937,8.453
replay,mowg,ts310081,,0.0,0.0,0.0,0.0,SHOW,2022,TV-PG,46,"[""thriller"", ""drama""]","[""BE""]",6.8,2867.0,39.696,6.75
replay,mowg,tm320756,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,60,"[""comedy""]","[""XX""]",6.3,1206.0,2.077,6.4
replay,mowg,ts297763,,0.0,0.0,0.0,0.0,SHOW,2021,TV-14,44,"[""documentation"", ""crime""]","[""US""]",6.8,1056.0,3.793,6.9
replay,mowg,tm470252,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,93,"[""documentation""]","[""US""]",6.2,851.0,5.267,7.4
replay,untold,tm1091155,,0.0,7.146501107226185,0.0,0.0,MOVIE,2021,R,79,"[""documentation"", ""sport""]","[""US""]",7.6,2490.0,5.385,8.0
replay,untold,tm1082314,,0.0,5.541451929001042,0.0,0.0,MOVIE,2021,R,69,"[""crime"", ""documentation"", ""sport""]","[""US""]",7.5,7699.0,8.49,7.0
replay,untold,tm225416,,0.0,6.242455695284053,0.0,0.0,MOVIE,2015,unknwon,88,"[""comedy""]","[""US""]",3.7,161.0,1.889,5.1
replay,untold,tm244380,,0.0,6.242455695284053,0.0,0.0,MOVIE,2016,unknwon,132,"[""romance"", ""drama""]","[""PH""]",6.6,766.0,3.331,6.0
replay,poo,tm204541,,0.0,0.0,0.0,0.0,MOVIE,1956,unknwon,120,"[""action"", ""drama"", ""romance"", ""thriller""]","[""EG""]",6.7,610.0,0.849,5.9
replay,poo,tm157603,,0.0,0.0,0.0,0.0,MOVIE,1990,unknwon,172,"[""drama"", ""comedy"", ""romance""]","[""IN""]",6.6,5316.0,3.992,6.5
replay,poo,tm876997,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,170,"[""drama"", ""romance""]","[""IN""]",6.1,3261.0,2.675,5.7
replay,poo,tm1180123,,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,31,"[""thriller"", ""animation"", ""comedy"", ""drama"", ""horror"", ""fantasy""]","[""GB""]",6.9,9535.0,8.347,7.0
replay,poo,ts79422,,0.0,0.0,0.0,0.0,SHOW,2018,TV-PG,33,"[""reality"", ""comedy""]","[""US""]",7.4,4742.0,8.521,7.6
replay,unsol,ts78231,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,45,"[""crime""]","[""US""]",7.8,7872.0,13.329,7.0
replay,unsol,ts223126,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,48,"[""crime"", ""documentation""]","[""US""]",7.4,8984.0,4.44,7.3
replay,unsol,ts42257,,0.0,0.0,0.0,0.0,SHOW,2016,TV-MA,71,"[""crime"", ""thriller"", ""drama"", ""fantasy"", ""scifi""]","[""KR""]",8.5,6659.0,9.477,8.1
replay,unsol,tm359975,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,110,"[""thriller"", ""crime"", ""drama""]","[""KR""]",6.6,3020.0,8.707,6.8
replay,unsol,ts103890,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,19,"[""comedy"", ""crime"", ""family""]","[""AU""]",8.1,804.0,7.564,8.8
replay,hot gir,tm474647,,0.0,4.767289967053411,0.0,0.0,MOVIE,2019,unknwon,119,"[""drama"", ""romance""]","[""JP""]",4.4,454.0,4.889,6.1
replay,hot gir,tm420989,,0.0,0.0,0.0,4.65446660151949,MOVIE,2018,unknwon,94,"[""comedy""]","[""US""]",5.2,11545.0,10.981,5.4
replay,hot gir,tm230478,,5.800861706965381,0.0,0.0,0.0,MOVIE,2015,unknwon,67,"[""comedy""]","[""US""]",6.5,691.0,1.929,7.3
replay,american,ts74816,,0.0,6.606814805395626,0.0,0.0,SHOW,2017,TV-MA,33,"[""crime"", ""comedy"", ""drama""]","[""US""]",8.1,30399.0,17.642,7.6
replay,american,tm877681,,0.0,4.381055126292632,0.0,0.0,MOVIE,2020,R,95,"[""comedy""]","[""US""]",,,50.358,6.3
replay,american,tm831125,,4.557184300392013,3.5775621792310357,0.0,0.0,MOVIE,2019,unknwon,10,"[""documentation""]","[""US""]",,,2.344,5.5
replay,american,tm826368,,0.0,6.606814805395626,0.0,0.0,MOVIE,2019,unknwon,90,"[""drama""]","[""US""]",5.8,7004.0,7.334,6.1
replay,beas,ts216522,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,23,"[""animation"", ""drama"", ""crime"", ""fantasy"", ""romance"", ""thriller""]","[""JP""]",7.7,9782.0,66.572,8.7
replay,beas,tm34924,,0.0,0.0,0.0,0.0,MOVIE,2008,unknwon,110,"[""thriller"", ""action""]","[""HK""]",6.8,2219.0,4.046,6.7
replay,beas,tm136257,,0.0,0.0,0.0,0.0,MOVIE,2015,R,137,"[""drama"", ""war""]","[""GH"", ""US""]",7.7,80750.0,10.424,7.6
replay,beas,ts54050,,0.0,0.0,0.0,0.0,SHOW,2017,TV-PG,59,"[""action"", ""reality""]","[""US""]",7.3,2359.0,5.525,6.0
replay,n,ts88699,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,44,"[""drama"", ""family""]","[""CA""]",6.9,4202.0,9.477,7.0
replay,n,ts88166,,0.0,0.0,0.0,0.0,SHOW,2019,TV-PG,33,"[""reality""]","[""MX""]",6.2,308.0,4.224,7.1
replay,n,ts86279,,0.0,0.0,0.0,0.0,SHOW,2018,TV-PG,33,"[""reality""]","[""US""]",7.7,1098.0,3.101,8.0
replay,n,ts85968,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,44,"[""drama"", ""music""]","[""PR""]",7.7,1151.0,27.568,7.3
replay,n,ts84129,,0.0,0.0,0.0,0.0,SHOW,2019,TV-PG,29,"[""comedy"", ""family"", ""drama""]","[""US""]",5.9,2920.0,11.386,7.1
replay,the inter,tm173066,,0.0,1.3802888719036002,0.0,0.0,MOVIE,2005,PG-13,128,"[""thriller"", ""crime"", ""european""]","[""GB"", ""US"", ""FR"", ""DE""]",6.4,106781.0,12.694,6.299
replay,the inter,ts221363,,3.373990759268236,0.0,0.0,0.0,SHOW,2019,TV-MA,44,"[""drama"", ""crime""]","[""DE""]",7.6,5209.0,6.928,7.1
replay,the inter,ts20433,,3.4924773856408837,0.0,0.0,0.0,SHOW,2012,TV-MA,24,"[""scifi"", ""animation"", ""action"", ""comedy"", ""drama"", ""fantasy"", ""horror"", ""thriller""]","[""JP""]",8.4,21354.0,64.047,8.8
replay,the inter,tm320206,,3.032865436414944,0.0,0.0,1.5223365545664769,MOVIE,2017,unknwon,99,"[""comedy"", ""drama"", ""romance""]","[""US""]",5.1,6357.0,10.701,6.4
replay,the inter,tm273600,,6.7067694101727255,0.7474205664888609,0.0,0.0,MOVIE,2017,unknwon,90,"[""animation"", ""drama"", ""sport""]","[""JP""]",7.7,2558.0,64.682,7.9
replay,orga,ts252758,,0.0,0.0,0.0,0.0,SHOW,2020,TV-PG,42,"[""reality""]","[""US""]",5.4,1506.0,6.857,6.7
replay,orga,ts80208,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,52,"[""drama"", ""thriller"", ""action"", ""crime""]","[""ES""]",5.6,665.0,5.727,6.9
replay,orga,tm863351,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,98,"[""drama"", ""thriller""]","[""US""]",5.8,3964.0,13.632,7.1
replay,orga,ts77520,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,24,"[""action"", ""scifi"", ""thriller""]","[""JP""]",5.2,521.0,12.055,5.9
replay,orga,ts224198,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,60,"[""action"", ""crime"", ""thriller"", ""scifi"", ""drama""]","[""KR""]",,,10.021,7.8
replay,steamy do,tm425732,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,98,"[""drama"", ""comedy""]","[""US""]",6.2,7717.0,8.104,5.4
replay,steamy do,ts227473,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,43,"[""thriller"", ""drama"", ""horror"", ""scifi""]","[""US""]",7.1,15028.0,57.609,6.9
replay,steamy do,tm340006,,0.0,0.0,0.0,0.0,MOVIE,2009,unknwon,182,"[""drama"", ""action""]","[""JP""]",7.1,17.0,0.843,
replay,kabi,tm172883,,0.0,0.0,0.0,0.0,MOVIE,2011,PG,135,"[""thriller"", ""action"", ""crime"", ""drama"", ""european""]","[""IN""]",5.2,2353.0,4.612,5.2
replay,kabi,tm172353,,0.0,0.0,0.0,0.0,MOVIE,2011,PG-13,117,"[""thriller"", ""action"", ""comedy"", ""crime""]","[""IN""]",5.6,2908.0,2.229,5.2
replay,kabi,ts112733,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,44,"[""action"", ""drama"", ""thriller""]","[""IN""]",6.8,13005.0,4.509,7.4
replay,kabi,ts225377,,0.0,0.0,9.204128123601537,0.0,SHOW,2020,unknwon,34,"[""drama"", ""comedy"", ""romance""]","[""IO""]",7.4,1542.0,2.624,7.3
replay,never i have,ts235758,,0.0,15.512549025530925,0.0,0.0,SHOW,2020,TV-14,28,"[""comedy"", ""drama""]","[""US""]",7.8,47000.0,47.843,8.183
replay,never i have,tm307950,,8.993860075365191,0.0,0.0,0.0,MOVIE,2017,unknwon,71,"[""comedy""]","[""US""]",7.5,2494.0,3.804,7.4
replay,never i have,tm1106888,,4.212186812996562,0.0,5.45944254730918,0.0,MOVIE,2021,unknwon,90,"[""drama""]","[""TR""]",4.2,469.0,1.443,2.0
replay,never i have,tm254052,,4.644446934955473,0.0,0.0,0.0,MOVIE,2003,unknwon,142,"[""thriller"", ""horror"", ""romance"", ""drama""]","[""IN""]",4.3,920.0,1.84,4.2
replay,rape,ts221904,,8.290403296926089,0.0,0.0,0.0,SHOW,2019,TV-MA,48,"[""drama"", ""crime""]","[""US""]",8.4,98384.0,20.378,8.1
replay,rape,tm232954,,5.7515627831113525,0.0,0.0,0.0,MOVIE,2016,unknwon,95,"[""documentation"", ""crime""]","[""US""]",7.2,6602.0,5.6,7.2
replay,rape,ts89028,,7.843651661553433,0.0,0.0,0.0,SHOW,2019,TV-MA,35,"[""drama"", ""crime""]","[""IN""]",8.5,19158.0,11.392,8.2
replay,rape,tm435327,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,112,"[""drama""]","[""ID""]",8.0,492.0,1.857,8.6
replay,jaoo,tm225416,,0.0,0.0,0.0,0.0,MOVIE,2015,unknwon,88,"[""comedy""]","[""US""]",3.7,161.0,1.889,5.1
replay,jaoo,tm307774,,0.0,0.0,0.0,0.0,MOVIE,2017,PG,180,"[""comedy"", ""thriller"", ""romance"", ""action""]","[""IN""]",6.3,10283.0,6.005,6.0
replay,jaoo,tm146144,,0.0,0.0,0.0,0.0,MOVIE,2014,unknwon,121,"[""action"", ""comedy"", ""drama"", ""thriller""]","[""IN""]",5.5,2331.0,1.886,5.9
replay,jaoo,tm150214,,0.0,0.0,0.0,0.0,MOVIE,2003,R,97,"[""horror"", ""action""]","[""IT"", ""US""]",5.7,118925.0,65.747,6.0
replay,jaoo,tm130999,,0.0,0.0,0.0,0.0,MOVIE,2009,PG,135,"[""comedy"", ""drama""]","[""IN""]",5.6,819.0,2.528,4.5
replay,natc,tm320255,,0.0,0.0,0.0,0.0,MOVIE,2017,PG-13,130,"[""comedy"", ""drama"", ""crime"", ""thriller""]","[""TH""]",7.6,20571.0,20.398,8.0
replay,natc,ts82526,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,58,"[""drama"", ""crime""]","[""US""]",8.4,82042.0,92.102,7.9
